d,sphere,on_sphere_found,on_sphere_dist,general_l2_found,general_l2_dist,radial_found,radial_dist
256,outer,True,0.014644645398007002,True,0.013485717773437487,False,inf
256,outer,True,0.008288275906839308,True,0.007580566406249996,False,inf
256,outer,True,0.050287465549074886,True,0.04601898193359374,False,inf
256,outer,True,0.005982519793698733,True,0.005479431152343753,False,inf
256,outer,True,0.007291192875864232,True,0.006687927246093756,False,inf
256,outer,True,0.011528786579405668,True,0.010725402832031244,False,inf
256,outer,True,0.008225958251557083,True,0.007635498046874999,False,inf
256,outer,True,0.016077933662196515,True,0.014927673339843763,False,inf
256,outer,True,0.033526138446681786,True,0.030926513671875003,False,inf
256,outer,True,0.0009347695222431955,True,0.0008651733398437433,False,inf
256,outer,True,0.00648106211701222,True,0.005863952636718751,False,inf
256,outer,True,0.02299503095688237,True,0.02123107910156251,False,inf
256,outer,True,0.005272977288875133,True,0.004888916015625004,False,inf
256,outer,True,0.004860798790080671,True,0.0044494628906249925,False,inf
256,outer,True,0.01395726161124589,True,0.012812805175781247,False,inf
256,outer,True,0.011092564921109408,True,0.010148620605468757,False,inf
256,outer,True,0.008537546479777992,True,0.007896423339843748,False,inf
256,outer,True,0.004549209452919981,True,0.004202270507812498,False,inf
256,outer,True,0.006730333190368148,True,0.006124877929687504,False,inf
256,outer,True,0.05595721585065718,True,0.052006530761718774,False,inf
256,outer,True,0.006418744339196611,True,0.005905151367187511,False,inf
256,outer,True,0.02741939830985167,True,0.025405883789062493,False,inf
256,outer,True,0.022184927935321078,True,0.020475769042968748,False,inf
256,outer,True,0.0018072209701638412,True,0.0016616821289062392,False,inf
256,outer,True,0.009285357718822827,True,0.008418273925781252,False,inf
256,outer,True,0.0038013947856091208,True,0.0034744262695312533,False,inf
256,outer,True,0.03687571984536333,True,0.03427734375,False,inf
256,outer,True,0.02041314478077412,True,0.018759155273437505,False,inf
256,outer,True,0.0017449030152808037,True,0.0016067504882812502,False,inf
256,outer,True,0.010780977830425486,True,0.010038757324218738,False,inf
256,outer,True,0.008786816974328586,True,0.008074951171874992,False,inf
256,outer,True,0.003739076881687124,True,0.0034057617187500003,False,inf
256,outer,True,0.009908334697726307,True,0.009146118164062508,False,inf
256,outer,True,0.03651712944268273,True,0.03390655517578127,False,inf
256,outer,True,0.01009548569227803,True,0.009283447265625005,False,inf
384,inner,True,0.004985432397679439,True,0.004600524902343756,False,inf
384,inner,True,0.01679727599560058,True,0.015243530273437505,False,inf
384,inner,True,0.016767340398510806,True,0.015312194824218753,False,inf
384,inner,True,0.0076515281299172995,True,0.007044982910156249,False,inf
384,inner,True,0.01616509727745409,True,0.014694213867187505,False,inf
384,inner,True,0.0005273058895526344,True,0.0004943847656249946,False,inf
384,inner,True,0.020131157468745494,True,0.018539428710937493,False,inf
384,inner,True,0.017868451555459828,True,0.016342163085937503,False,inf
384,inner,True,9.587380014852023e-05,True,5.4931640624999175e-05,False,inf
384,inner,True,0.03141509642375149,True,0.02855072021484375,False,inf
384,inner,True,0.006279723532009264,True,0.005822753906249998,False,inf
384,inner,True,0.01858148622717974,True,0.017317199707031255,False,inf
384,inner,True,0.012127961275042997,True,0.011178588867187509,False,inf
384,inner,True,0.0064235335055930895,True,0.005863952636718745,False,inf
384,inner,True,0.0003355582957223731,True,0.0002746582031250076,False,inf
384,inner,True,0.031216810766503147,True,0.028962707519531252,False,inf
384,inner,True,0.0054527075963446405,True,0.00501251220703125,False,inf
384,inner,True,0.022721601621003104,True,0.02033843994140625,False,inf
384,inner,True,0.028022124171868244,True,0.025117492675781256,False,inf
384,inner,True,0.01967040357865129,True,0.017825317382812504,False,inf
384,inner,True,0.012210593360173294,True,0.011233520507812497,False,inf
384,inner,True,0.022915056149966823,True,0.0209014892578125,False,inf
384,inner,True,0.007813694760831725,True,0.00723724365234375,False,inf
384,inner,True,0.011307501346187611,True,0.010519409179687501,False,inf
384,inner,True,0.004773391669000394,True,0.004394531249999996,False,inf
384,inner,True,0.020900107821651324,True,0.019061279296875,False,inf
384,inner,True,0.004141169674694483,True,0.003790283203125007,False,inf
384,inner,True,0.012257213375238583,True,0.011370849609375,False,inf
384,inner,True,0.0013820578708339751,True,0.0012634277343749943,False,inf
384,inner,True,0.014487033453996226,True,0.013197326660156251,False,inf
384,inner,True,0.006998773060469298,True,0.006454467773437501,False,inf
384,inner,True,0.004201815008042868,True,0.003872680664062499,False,inf
384,inner,True,0.016230260916945773,True,0.015037536621093752,False,inf
384,inner,True,0.002013349444082321,True,0.0018127441406250058,False,inf
384,inner,True,0.008877219689109468,True,0.008184814453125,False,inf
384,inner,True,0.014521358742481604,True,0.013293457031250002,False,inf
384,inner,True,0.006214594788063675,True,0.0055755615234375,False,inf
384,inner,True,0.009112081882472825,True,0.008349609374999999,False,inf
384,inner,True,0.012823094620235625,True,0.011865234375000007,False,inf
384,inner,True,0.03162954201323075,True,0.029168701171875012,False,inf
384,outer,True,0.0018695389239535437,True,0.001730346679687505,False,inf
384,outer,True,0.01501854713101916,True,0.014254760742187492,False,inf
384,outer,True,0.04707403883582012,True,0.043862915039062506,False,inf
384,outer,True,0.032466818289883716,True,0.03110504150390626,False,inf
384,outer,True,0.006044837596513049,True,0.005699157714843754,False,inf
384,outer,True,0.01065634295055226,True,0.009983825683593758,False,inf
384,outer,True,0.04359155460960283,True,0.040594482421875015,False,inf
384,outer,True,0.027730970632306725,True,0.02639465332031251,False,inf
384,outer,True,0.01975460626185646,True,0.01869049072265624,False,inf
384,outer,True,0.008288275906839308,True,0.007855224609375001,False,inf
384,outer,True,0.03894727421894902,True,0.03643341064453125,False,inf
384,outer,True,0.02405439306581694,True,0.022631835937500008,False,inf
384,outer,True,0.003427487330237449,True,0.0032409667968750096,False,inf
384,outer,True,0.0007478156238462887,True,0.0006866455078124888,False,inf
384,outer,True,0.03644511996627247,True,0.034840393066406246,False,inf
384,outer,True,0.00884913458544815,True,0.008404541015624998,False,inf
384,outer,True,0.07352540075773513,True,0.06902160644531251,False,inf
384,outer,True,0.015205497881558776,True,0.014543151855468762,False,inf
384,outer,True,0.021183539412214132,True,0.020050048828125,False,inf
384,outer,True,0.0534268249281135,True,0.05019378662109376,False,inf
384,outer,True,0.03190599954287611,True,0.03018493652343749,False,inf
384,outer,True,0.025176066236203862,True,0.023799133300781244,False,inf
384,outer,True,0.009783898121828807,True,0.009255981445312502,False,inf
384,outer,True,0.043854857832277286,True,0.04163818359375001,False,inf
384,outer,True,0.016140250435565856,True,0.015394592285156248,False,inf
384,outer,True,0.0033028514955973716,True,0.0031036376953125044,False,inf
384,outer,True,0.005670930728801064,True,0.005369567871093741,False,inf
384,outer,True,0.018383647823125834,True,0.01757812500000001,False,inf
384,outer,True,0.03795029574281832,True,0.0360626220703125,False,inf
384,outer,True,0.003427487330182706,True,0.003240966796874992,False,inf
384,outer,True,0.024428284630409084,True,0.02316741943359375,False,inf
384,outer,True,0.010095485692222274,True,0.009544372558593757,False,inf
384,outer,True,0.04324667642892236,True,0.04158325195312502,False,inf
384,outer,True,0.01099062491454546,True,0.010409545898437508,False,inf
384,outer,True,0.002679672214461333,True,0.0025680541992187528,False,inf
384,outer,True,0.013959158106389464,True,0.013238525390625002,False,inf
384,outer,True,0.016638784285657356,True,0.015724182128906253,False,inf
384,outer,True,0.007540463739884002,True,0.00708618164062501,False,inf
384,outer,True,0.004798480928052584,True,0.004559326171874996,False,inf
384,outer,True,0.0026173542773070173,True,0.0024856567382812575,False,inf
512,inner,True,0.0028747261510864556,True,0.002705383300781252,False,inf
512,inner,True,0.01233138325021754,True,0.011645507812500004,False,inf
512,inner,True,0.009290011341207542,True,0.008789062500000003,False,inf
512,inner,True,0.03273034196010521,True,0.030816650390625002,False,inf
512,inner,True,0.004074633649050536,True,0.0038452148437499926,False,inf
512,inner,True,0.007172426496347697,True,0.0067840576171874995,False,inf
512,inner,True,0.002489847681228934,True,0.0023208618164062503,False,inf
512,inner,True,0.020398707047091343,True,0.019116210937500003,False,inf
512,inner,True,0.0008149272709499478,True,0.0007690429687500001,False,inf
512,inner,True,0.009060043041146168,True,0.008583068847656241,False,inf
512,inner,True,0.0028282761350135596,True,0.0026641845703125047,False,inf
512,inner,True,0.022988721340217823,True,0.021588134765625,False,inf
512,inner,True,0.004506064752129289,True,0.004202270507812493,False,inf
512,inner,True,0.02127590755736247,True,0.019802856445312496,False,inf
512,inner,True,0.006543519897927248,True,0.006111145019531251,False,inf
512,inner,True,0.007439800182963874,True,0.006880187988281251,False,inf
512,inner,True,0.011393649744317204,True,0.010656738281250001,False,inf
