instance_id,n,redundancy_mult,seed,curvature,k,k_over_n,opt_val,greedy_val,ratio,curvature_bound,worst_case_bound
n10_mult3.5000_s1060,10,3.5,1060,0.9788094456480099,6,0.6,258.52808346720076,253.6879405996563,0.9812780770172749,0.6377562145213932,0.6321205588285577
n10_mult6.0000_s1061,10,6.0,1061,0.986761850794971,2,0.2,276.00008398021293,276.00008398021293,1.0,0.6356327390417109,0.6321205588285577
n10_mult6.0000_s1061,10,6.0,1061,0.986761850794971,4,0.4,310.1211595116887,303.0693790492671,0.9772612082531705,0.6356327390417109,0.6321205588285577
n10_mult6.0000_s1061,10,6.0,1061,0.986761850794971,6,0.6,318.0064838993727,314.89263602401184,0.9902082251997535,0.6356327390417109,0.6321205588285577
n10_mult6.0000_s1062,10,6.0,1062,0.9868790877777183,2,0.2,237.25563999186807,237.25563999186807,1.0,0.6356015108944426,0.6321205588285577
n10_mult6.0000_s1062,10,6.0,1062,0.9868790877777183,4,0.4,313.73136187944726,308.5023851850828,0.9833329487270905,0.6356015108944426,0.6321205588285577
n10_mult6.0000_s1062,10,6.0,1062,0.9868790877777183,6,0.6,325.80720811333254,325.5343910450247,0.9991626426257182,0.6356015108944426,0.6321205588285577
n10_mult6.0000_s1063,10,6.0,1063,0.9939747918021732,2,0.2,446.0139827671922,446.0139827671922,1.0,0.6337155859274151,0.6321205588285577
n10_mult6.0000_s1063,10,6.0,1063,0.9939747918021732,4,0.4,465.41073666712117,465.4107366671212,1.0000000000000002,0.6337155859274151,0.6321205588285577
n10_mult6.0000_s1063,10,6.0,1063,0.9939747918021732,6,0.6,482.8261437371991,482.8261437371991,1.0,0.6337155859274151,0.6321205588285577
n10_mult6.0000_s1064,10,6.0,1064,0.991311747036929,2,0.2,327.5867415007391,282.5550166543496,0.8625349590154645,0.6344224265864133,0.6321205588285577
n10_mult6.0000_s1064,10,6.0,1064,0.991311747036929,4,0.4,354.20869630905577,353.06400877344635,0.9967683245850897,0.6344224265864133,0.6321205588285577
n10_mult6.0000_s1064,10,6.0,1064,0.991311747036929,6,0.6,360.95364617176307,359.91462460807753,0.9971214543066532,0.6344224265864133,0.6321205588285577
n10_mult6.0000_s1065,10,6.0,1065,0.981154781191849,2,0.2,266.0512888224133,266.0512888224133,1.0,0.637128886475209,0.6321205588285577
n10_mult6.0000_s1065,10,6.0,1065,0.981154781191849,4,0.4,316.74549286657043,313.5100919933047,0.9897854872567085,0.637128886475209,0.6321205588285577
n10_mult6.0000_s1065,10,6.0,1065,0.981154781191849,6,0.6,329.47718613321786,329.0660508862336,0.9987521586796058,0.637128886475209,0.6321205588285577
n10_mult6.0000_s1066,10,6.0,1066,0.9913259234488874,2,0.2,288.2352199589728,288.23521995897283,1.0000000000000002,0.6344186607694504,0.6321205588285577
n10_mult6.0000_s1066,10,6.0,1066,0.9913259234488874,4,0.4,313.3923072246297,313.39230722462975,1.0000000000000002,0.6344186607694504,0.6321205588285577
n10_mult6.0000_s1066,10,6.0,1066,0.9913259234488874,6,0.6,327.77522770503265,327.7752277050327,1.0000000000000002,0.6344186607694504,0.6321205588285577
n10_mult12.0000_s1067,10,12.0,1067,0.9975034139362102,2,0.2,620.8461197525145,620.8461197525146,1.0000000000000002,0.6327807603299475,0.6321205588285577
n10_mult12.0000_s1067,10,12.0,1067,0.9975034139362102,4,0.4,674.6998526286263,671.4469775440222,0.9951787819844172,0.6327807603299475,0.6321205588285577
n10_mult12.0000_s1067,10,12.0,1067,0.9975034139362102,6,0.6,690.0608233494168,686.8079482648127,0.9952861038121027,0.6327807603299475,0.6321205588285577
n10_mult12.0000_s1068,10,12.0,1068,0.9930166750258114,2,0.2,714.0449405997983,714.0449405997983,1.0,0.6339697629443128,0.6321205588285577
n10_mult12.0000_s1068,10,12.0,1068,0.9930166750258114,4,0.4,755.5670536757815,749.7545425703536,0.9923070876672686,0.6339697629443128,0.6321205588285577
n10_mult12.0000_s1068,10,12.0,1068,0.9930166750258114,6,0.6,771.7112242877907,766.1690465405288,0.9928183268911545,0.6339697629443128,0.6321205588285577
n10_mult12.0000_s1069,10,12.0,1069,0.9946642354620365,2,0.2,532.2084907798862,532.2084907798862,1.0,0.6335327763126548,0.6321205588285577
n10_mult12.0000_s1069,10,12.0,1069,0.9946642354620365,4,0.4,697.5645374608507,690.2504997264386,0.9895148945486316,0.6335327763126548,0.6321205588285577
n10_mult12.0000_s1069,10,12.0,1069,0.9946642354620365,6,0.6,716.308996902254,709.5053836273631,0.9905018458454191,0.6335327763126548,0.6321205588285577
n10_mult12.0000_s1070,10,12.0,1070,0.9937707209336113,2,0.2,536.7716427028565,536.7716427028565,1.0,0.6337697110954024,0.6321205588285577
n10_mult12.0000_s1070,10,12.0,1070,0.9937707209336113,4,0.4,650.7804491462631,648.2637154169119,0.9961327453326958,0.6337697110954024,0.6321205588285577
n10_mult12.0000_s1070,10,12.0,1070,0.9937707209336113,6,0.6,666.367545057485,664.1245983393154,0.996634069689009,0.6337697110954024,0.6321205588285577
n10_mult12.0000_s1071,10,12.0,1071,0.9886154518018192,2,0.2,428.2607509662748,428.2607509662748,1.0,0.6351392603460796,0.6321205588285577
n10_mult12.0000_s1071,10,12.0,1071,0.9886154518018192,4,0.4,516.9573633641028,511.6847309812929,0.9898006436188505,0.6351392603460796,0.6321205588285577
n10_mult12.0000_s1071,10,12.0,1071,0.9886154518018192,6,0.6,526.4006549853709,525.2384009032264,0.9977920732599074,0.6351392603460796,0.6321205588285577
n10_mult12.0000_s1072,10,12.0,1072,0.9927155279265686,2,0.2,666.816270545505,666.816270545505,1.0,0.6340496842966441,0.6321205588285577
n10_mult12.0000_s1072,10,12.0,1072,0.9927155279265686,4,0.4,683.9838813473408,683.9838813473409,1.0000000000000002,0.6340496842966441,0.6321205588285577
n10_mult12.0000_s1072,10,12.0,1072,0.9927155279265686,6,0.6,697.7295807509661,695.7583580956416,0.9971748042369039,0.6340496842966441,0.6321205588285577
n10_mult30.0000_s1073,10,30.0,1073,0.9967725330647812,2,0.2,1751.1191198642268,1616.1760412900271,0.9229389497016842,0.6329742254004233,0.6321205588285577
n10_mult30.0000_s1073,10,30.0,1073,0.9967725330647812,4,0.4,1768.103099128118,1764.111216284744,0.997742279369714,0.6329742254004233,0.6321205588285577
n10_mult30.0000_s1073,10,30.0,1073,0.9967725330647812,6,0.6,1779.7058408390596,1778.0708562684595,0.9990813175227714,0.6329742254004233,0.6321205588285577
n10_mult30.0000_s1074,10,30.0,1074,0.9958651437529789,2,0.2,1439.7350593676829,1439.7350593676827,0.9999999999999999,0.6332145321239285,0.6321205588285577
n10_mult30.0000_s1074,10,30.0,1074,0.9958651437529789,4,0.4,1850.1391649317522,1850.139164931752,0.9999999999999999,0.6332145321239285,0.6321205588285577
n10_mult30.0000_s1074,10,30.0,1074,0.9958651437529789,6,0.6,1865.6254076351208,1865.6254076351208,1.0,0.6332145321239285,0.6321205588285577
n10_mult30.0000_s1075,10,30.0,1075,0.99722041386458,2,0.2,1530.8158983391472,1530.8158983391475,1.0000000000000002,0.6328556606001516,0.6321205588285577
n10_mult30.0000_s1075,10,30.0,1075,0.99722041386458,4,0.4,1779.7721727821447,1774.303767567322,0.9969274689769565,0.6328556606001516,0.6321205588285577
n10_mult30.0000_s1075,10,30.0,1075,0.99722041386458,6,0.6,1794.518648747999,1789.4219146737069,0.9971598322046706,0.6328556606001516,0.6321205588285577
n10_mult30.0000_s1076,10,30.0,1076,0.994549345747039,2,0.2,1111.2365062666208,1111.2365062666208,1.0,0.6335632346033786,0.6321205588285577
n10_mult30.0000_s1076,10,30.0,1076,0.994549345747039,4,0.4,1331.952659454241,1331.9461443659418,0.9999951086187238,0.6335632346033786,0.6321205588285577
n10_mult30.0000_s1076,10,30.0,1076,0.994549345747039,6,0.6,1344.9187767012318,1344.9187767012322,1.0000000000000004,0.6335632346033786,0.6321205588285577
n10_mult30.0000_s1077,10,30.0,1077,0.9961469274391961,2,0.2,1213.6914208286494,1213.6914208286494,1.0,0.6331398922834764,0.6321205588285577
n10_mult30.0000_s1077,10,30.0,1077,0.9961469274391961,4,0.4,1583.661500102149,1507.347890866101,0.9518119186258391,0.6331398922834764,0.6321205588285577
n10_mult30.0000_s1077,10,30.0,1077,0.9961469274391961,6,0.6,1598.7600363476686,1594.4646908671389,0.9973133269641,0.6331398922834764,0.6321205588285577
n10_mult30.0000_s1078,10,30.0,1078,0.9982492899401835,2,0.2,1786.7637990095914,1745.578050960863,0.9769495284874488,0.6325834146360149,0.6321205588285577
n10_mult30.0000_s1078,10,30.0,1078,0.9982492899401835,4,0.4,1848.083613817113,1841.2107432932075,0.9962810824832162,0.6325834146360149,0.6321205588285577
n10_mult30.0000_s1078,10,30.0,1078,0.9982492899401835,6,0.6,1857.486007677113,1854.5679893697713,0.9984290496427529,0.6325834146360149,0.6321205588285577
n14_mult0.0000_s1079,14,0.0,1079,0.0,4,0.2857142857142857,37.56055838561511,37.56055838561511,1.0,1.0,0.6321205588285577
n14_mult0.0000_s1079,14,0.0,1079,0.0,6,0.42857142857142855,52.304675129077935,52.304675129077935,1.0,1.0,0.6321205588285577
n14_mult0.0000_s1079,14,0.0,1079,0.0,8,0.5714285714285714,64.66154787097251,64.66154787097251,1.0,1.0,0.6321205588285577
n14_mult0.0000_s1080,14,0.0,1080,0.0,4,0.2857142857142857,38.451739373930145,38.451739373930145,1.0,1.0,0.6321205588285577
n14_mult0.0000_s1080,14,0.0,1080,0.0,6,0.42857142857142855,56.309805552978304,56.309805552978304,1.0,1.0,0.6321205588285577
n14_mult0.0000_s1080,14,0.0,1080,0.0,8,0.5714285714285714,70.79332105656374,70.79332105656374,1.0,1.0,0.6321205588285577
n14_mult0.0000_s1081,14,0.0,1081,0.0,4,0.2857142857142857,37.57244207318069,37.57244207318069,1.0,1.0,0.6321205588285577
n14_mult0.0000_s1081,14,0.0,1081,0.0,6,0.42857142857142855,53.90500983706858,53.90500983706858,1.0,1.0,0.6321205588285577
n14_mult0.0000_s1081,14,0.0,1081,0.0,8,0.5714285714285714,67.4010557057683,67.4010557057683,1.0,1.0,0.6321205588285577
n14_mult0.0000_s1082,14,0.0,1082,0.0,4,0.2857142857142857,35.18861165534403,35.18861165534403,1.0,1.0,0.6321205588285577
n14_mult0.0000_s1082,14,0.0,1082,0.0,6,0.42857142857142855,50.45008268739173,50.45008268739173,1.0,1.0,0.6321205588285577
n14_mult0.0000_s1082,14,0.0,1082,0.0,8,0.5714285714285714,59.91378344204415,59.91378344204414,0.9999999999999999,1.0,0.6321205588285577
n14_mult0.0000_s1083,14,0.0,1083,0.0,4,0.2857142857142857,29.480216035480865,29.480216035480865,1.0,1.0,0.6321205588285577
n14_mult0.0000_s1083,14,0.0,1083,0.0,6,0.42857142857142855,39.95686993993529,39.95686993993529,1.0,1.0,0.6321205588285577
n14_mult0.0000_s1083,14,0.0,1083,0.0,8,0.5714285714285714,49.07617267519523,49.076172675195245,1.0000000000000002,1.0,0.6321205588285577
n14_mult0.0000_s1084,14,0.0,1084,0.0,4,0.2857142857142857,33.65452350591022,33.65452350591022,1.0,1.0,0.6321205588285577
n14_mult0.0000_s1084,14,0.0,1084,0.0,6,0.42857142857142855,46.90321162776081,46.90321162776081,1.0,1.0,0.6321205588285577
n14_mult0.0000_s1084,14,0.0,1084,0.0,8,0.5714285714285714,55.83740601457042,55.83740601457041,0.9999999999999999,1.0,0.6321205588285577
n14_mult0.0200_s1085,14,0.02,1085,0.22978549414028504,4,0.2857142857142857,32.42162932272431,32.4216293227243,0.9999999999999998,0.8934243124033056,0.6321205588285577
n14_mult0.0200_s1085,14,0.02,1085,0.22978549414028504,6,0.42857142857142855,45.09300511825464,45.09300511825464,1.0,0.8934243124033056,0.6321205588285577
n14_mult0.0200_s1085,14,0.02,1085,0.22978549414028504,8,0.5714285714285714,55.9035484641359,55.903548464135895,0.9999999999999999,0.8934243124033056,0.6321205588285577
n14_mult0.0200_s1086,14,0.02,1086,0.1931779114029406,4,0.2857142857142857,35.88508442806367,35.88508442806368,1.0000000000000002,0.9093415302100919,0.6321205588285577
n14_mult0.0200_s1086,14,0.02,1086,0.1931779114029406,6,0.42857142857142855,49.50313084247014,49.50313084247015,1.0000000000000002,0.9093415302100919,0.6321205588285577
n14_mult0.0200_s1086,14,0.02,1086,0.1931779114029406,8,0.5714285714285714,61.81104962219211,61.81104962219212,1.0000000000000002,0.9093415302100919,0.6321205588285577
n14_mult0.0200_s1087,14,0.02,1087,0.23894623874789778,4,0.2857142857142857,34.64600401937067,34.646004019370665,0.9999999999999998,0.8895004382287633,0.6321205588285577
n14_mult0.0200_s1087,14,0.02,1087,0.23894623874789778,6,0.42857142857142855,48.00657932508076,48.00657932508075,0.9999999999999999,0.8895004382287633,0.6321205588285577
n14_mult0.0200_s1087,14,0.02,1087,0.23894623874789778,8,0.5714285714285714,59.0349982754302,59.0349982754302,1.0,0.8895004382287633,0.6321205588285577
n14_mult0.0200_s1088,14,0.02,1088,0.2193844241373215,4,0.2857142857142857,36.73324028586142,36.73324028586142,1.0,0.8979080421450424,0.6321205588285577
n14_mult0.0200_s1088,14,0.02,1088,0.2193844241373215,6,0.42857142857142855,53.11753334662531,53.11753334662531,1.0,0.8979080421450424,0.6321205588285577
n14_mult0.0200_s1088,14,0.02,1088,0.2193844241373215,8,0.5714285714285714,65.5707773628795,65.5707773628795,1.0,0.8979080421450424,0.6321205588285577
n14_mult0.0200_s1089,14,0.02,1089,0.11794988431983111,4,0.2857142857142857,35.87548710797662,35.87548710797661,0.9999999999999998,0.9432769629558787,0.6321205588285577
n14_mult0.0200_s1089,14,0.02,1089,0.11794988431983111,6,0.42857142857142855,50.935058728650894,50.93505872865089,0.9999999999999999,0.9432769629558787,0.6321205588285577
n14_mult0.0200_s1089,14,0.02,1089,0.11794988431983111,8,0.5714285714285714,63.39051050158539,63.39051050158538,0.9999999999999999,0.9432769629558787,0.6321205588285577
n14_mult0.0200_s1090,14,0.02,1090,0.21479860867334843,4,0.2857142857142857,38.55484703479628,38.554847034796275,0.9999999999999998,0.8998946231949219,0.6321205588285577
n14_mult0.0200_s1090,14,0.02,1090,0.21479860867334843,6,0.42857142857142855,52.81786528474512,52.81786528474511,0.9999999999999999,0.8998946231949219,0.6321205588285577
n14_mult0.0200_s1090,14,0.02,1090,0.21479860867334843,8,0.5714285714285714,66.58286170496154,66.58286170496153,0.9999999999999998,0.8998946231949219,0.6321205588285577
n14_mult0.0500_s1091,14,0.05,1091,0.3654574648076344,4,0.2857142857142857,34.71134552702108,34.71134552702108,1.0,0.8376374175115319,0.6321205588285577
n14_mult0.0500_s1091,14,0.05,1091,0.3654574648076344,6,0.42857142857142855,46.55484276054338,46.55484276054338,1.0,0.8376374175115319,0.6321205588285577
n14_mult0.0500_s1091,14,0.05,1091,0.3654574648076344,8,0.5714285714285714,56.9689128584532,56.9689128584532,1.0,0.8376374175115319,0.6321205588285577
n14_mult0.0500_s1092,14,0.05,1092,0.36562711704380735,4,0.2857142857142857,39.30852366343442,39.30852366343443,1.0000000000000002,0.8375706858745174,0.6321205588285577
n14_mult0.0500_s1092,14,0.05,1092,0.36562711704380735,6,0.42857142857142855,54.54277933299737,54.54277933299737,1.0,0.8375706858745174,0.6321205588285577
n14_mult0.0500_s1092,14,0.05,1092,0.36562711704380735,8,0.5714285714285714,64.90248069751975,64.90248069751975,1.0,0.8375706858745174,0.6321205588285577
n14_mult0.0500_s1093,14,0.05,1093,0.429391852660445,4,0.2857142857142857,38.37580213876077,38.37580213876077,1.0,0.812999076300271,0.6321205588285577
n14_mult0.0500_s1093,14,0.05,1093,0.429391852660445,6,0.42857142857142855,52.48812240162506,52.488122401625056,0.9999999999999999,0.812999076300271,0.6321205588285577
n14_mult0.0500_s1093,14,0.05,1093,0.429391852660445,8,0.5714285714285714,64.08714105924625,64.08714105924625,1.0,0.812999076300271,0.6321205588285577
n14_mult0.0500_s1094,14,0.05,1094,0.3553227299151305,4,0.2857142857142857,33.33934720030249,33.339347200302484,0.9999999999999998,0.8416371505346257,0.6321205588285577
n14_mult0.0500_s1094,14,0.05,1094,0.3553227299151305,6,0.42857142857142855,43.36111241086375,43.36111241086374,0.9999999999999999,0.8416371505346257,0.6321205588285577
n14_mult0.0500_s1094,14,0.05,1094,0.3553227299151305,8,0.5714285714285714,49.26228620147049,49.26228620147049,1.0,0.8416371505346257,0.6321205588285577
n14_mult0.0500_s1095,14,0.05,1095,0.42644878158881705,4,0.2857142857142857,35.6130601985768,35.61306019857679,0.9999999999999998,0.8141111282226374,0.6321205588285577
n14_mult0.0500_s1095,14,0.05,1095,0.42644878158881705,6,0.42857142857142855,48.60988416454803,48.60988416454801,0.9999999999999997,0.8141111282226374,0.6321205588285577
n14_mult0.0500_s1095,14,0.05,1095,0.42644878158881705,8,0.5714285714285714,59.796988487834646,59.79698848783463,0.9999999999999998,0.8141111282226374,0.6321205588285577
n14_mult0.0500_s1096,14,0.05,1096,0.4097082882781534,4,0.2857142857142857,39.739362418855315,39.73936241885532,1.0000000000000002,0.8204767554974246,0.6321205588285577
n14_mult0.0500_s1096,14,0.05,1096,0.4097082882781534,6,0.42857142857142855,56.29884708578781,56.298847085787806,0.9999999999999999,0.8204767554974246,0.6321205588285577
n14_mult0.0500_s1096,14,0.05,1096,0.4097082882781534,8,0.5714285714285714,69.17675997335849,69.17675997335849,1.0,0.8204767554974246,0.6321205588285577
n14_mult0.1000_s1097,14,0.1,1097,0.674984346573485,4,0.2857142857142857,34.03370082924334,34.03370082924333,0.9999999999999998,0.7271807291223158,0.6321205588285577
n14_mult0.1000_s1097,14,0.1,1097,0.674984346573485,6,0.42857142857142855,46.94204200423417,46.942042004234175,1.0000000000000002,0.7271807291223158,0.6321205588285577
n14_mult0.1000_s1097,14,0.1,1097,0.674984346573485,8,0.5714285714285714,57.95313868108971,57.95313868108971,1.0,0.7271807291223158,0.6321205588285577
n14_mult0.1000_s1098,14,0.1,1098,0.5034551387416032,4,0.2857142857142857,40.51009165913806,40.510091659138055,0.9999999999999998,0.7856933840140898,0.6321205588285577
n14_mult0.1000_s1098,14,0.1,1098,0.5034551387416032,6,0.42857142857142855,54.753529515881475,54.75352951588148,1.0000000000000002,0.7856933840140898,0.6321205588285577
n14_mult0.1000_s1098,14,0.1,1098,0.5034551387416032,8,0.5714285714285714,66.50802350986663,66.50802350986662,0.9999999999999998,0.7856933840140898,0.6321205588285577
n14_mult0.1000_s1099,14,0.1,1099,0.6017678579843901,4,0.2857142857142857,38.28316923244712,37.85379931446498,0.9887843685204037,0.751382317679636,0.6321205588285577
n14_mult0.1000_s1099,14,0.1,1099,0.6017678579843901,6,0.42857142857142855,53.64297283257613,53.64297283257612,0.9999999999999999,0.751382317679636,0.6321205588285577
n14_mult0.1000_s1099,14,0.1,1099,0.6017678579843901,8,0.5714285714285714,66.49816174069443,66.49816174069441,0.9999999999999998,0.751382317679636,0.6321205588285577
n14_mult0.1000_s1100,14,0.1,1100,0.6592268478371914,4,0.2857142857142857,35.29747841493535,35.29747841493534,0.9999999999999998,0.7322955790522707,0.6321205588285577
n14_mult0.1000_s1100,14,0.1,1100,0.6592268478371914,6,0.42857142857142855,46.758075817115234,46.758075817115234,1.0,0.7322955790522707,0.6321205588285577
n14_mult0.1000_s1100,14,0.1,1100,0.6592268478371914,8,0.5714285714285714,54.33634444231063,54.33634444231064,1.0000000000000002,0.7322955790522707,0.6321205588285577
n14_mult0.1000_s1101,14,0.1,1101,0.5780263151087588,4,0.2857142857142857,39.64730682306079,39.64730682306079,1.0,0.7594731723666476,0.6321205588285577
n14_mult0.1000_s1101,14,0.1,1101,0.5780263151087588,6,0.42857142857142855,55.71510468231733,55.715104682317325,0.9999999999999999,0.7594731723666476,0.6321205588285577
n14_mult0.1000_s1101,14,0.1,1101,0.5780263151087588,8,0.5714285714285714,70.27965574805437,70.27965574805435,0.9999999999999998,0.7594731723666476,0.6321205588285577
n14_mult0.1000_s1102,14,0.1,1102,0.5447859393046577,4,0.2857142857142857,32.28365111712687,32.28365111712688,1.0000000000000002,0.7710075678077153,0.6321205588285577
n14_mult0.1000_s1102,14,0.1,1102,0.5447859393046577,6,0.42857142857142855,43.91879560673598,43.91879560673598,1.0,0.7710075678077153,0.6321205588285577
n14_mult0.1000_s1102,14,0.1,1102,0.5447859393046577,8,0.5714285714285714,53.3317142022786,53.33171420227859,0.9999999999999999,0.7710075678077153,0.6321205588285577
n14_mult0.2000_s1103,14,0.2,1103,0.6839843851140495,4,0.2857142857142857,45.45341548617391,45.453415486173924,1.0000000000000002,0.724281956722793,0.6321205588285577
n14_mult0.2000_s1103,14,0.2,1103,0.6839843851140495,6,0.42857142857142855,61.01357365771463,61.01357365771463,1.0,0.724281956722793,0.6321205588285577
n14_mult0.2000_s1103,14,0.2,1103,0.6839843851140495,8,0.5714285714285714,73.04991937394678,73.04991937394678,1.0,0.724281956722793,0.6321205588285577
n14_mult0.2000_s1104,14,0.2,1104,0.8772024544967449,4,0.2857142857142857,48.11598484426783,48.11598484426783,1.0,0.665815612622559,0.6321205588285577
n14_mult0.2000_s1104,14,0.2,1104,0.8772024544967449,6,0.42857142857142855,66.34742841307754,66.34742841307754,1.0,0.665815612622559,0.6321205588285577
n14_mult0.2000_s1104,14,0.2,1104,0.8772024544967449,8,0.5714285714285714,79.63217413415121,79.6321741341512,0.9999999999999998,0.665815612622559,0.6321205588285577
n14_mult0.2000_s1105,14,0.2,1105,0.6715512247071864,4,0.2857142857142857,38.46609833589352,38.46609833589352,1.0,0.7282908047289844,0.6321205588285577
n14_mult0.2000_s1105,14,0.2,1105,0.6715512247071864,6,0.42857142857142855,50.22610106764246,50.226101067642475,1.0000000000000002,0.7282908047289844,0.6321205588285577
n14_mult0.2000_s1105,14,0.2,1105,0.6715512247071864,8,0.5714285714285714,61.42215338162675,61.42215338162676,1.0000000000000002,0.7282908047289844,0.6321205588285577
n14_mult0.2000_s1106,14,0.2,1106,0.5778891405192905,4,0.2857142857142857,45.85099141175037,45.85099141175037,1.0,0.7595202740951341,0.6321205588285577
n14_mult0.2000_s1106,14,0.2,1106,0.5778891405192905,6,0.42857142857142855,64.69084539261253,64.69084539261253,1.0,0.7595202740951341,0.6321205588285577
n14_mult0.2000_s1106,14,0.2,1106,0.5778891405192905,8,0.5714285714285714,81.55985866156425,81.55985866156425,1.0,0.7595202740951341,0.6321205588285577
n14_mult0.2000_s1107,14,0.2,1107,0.6970526969190112,4,0.2857142857142857,43.404035661092855,43.40403566109286,1.0000000000000002,0.7201018690452866,0.6321205588285577
n14_mult0.2000_s1107,14,0.2,1107,0.6970526969190112,6,0.42857142857142855,59.751591923642195,59.5135858861821,0.9960167414825659,0.7201018690452866,0.6321205588285577
n14_mult0.2000_s1107,14,0.2,1107,0.6970526969190112,8,0.5714285714285714,73.67243532718594,73.67243532718594,1.0,0.7201018690452866,0.6321205588285577
n14_mult0.2000_s1108,14,0.2,1108,0.8113524858321248,4,0.2857142857142857,36.85883769640578,36.85883769640578,1.0,0.6849590049029713,0.6321205588285577
n14_mult0.2000_s1108,14,0.2,1108,0.8113524858321248,6,0.42857142857142855,51.610964600737226,51.61096460073723,1.0000000000000002,0.6849590049029713,0.6321205588285577
n14_mult0.2000_s1108,14,0.2,1108,0.8113524858321248,8,0.5714285714285714,62.95939663983717,62.95939663983717,1.0,0.6849590049029713,0.6321205588285577
n14_mult0.4000_s1109,14,0.4,1109,0.7592075580433917,4,0.2857142857142857,49.756466255316134,49.68599517459572,0.998583679951088,0.7006816804944568,0.6321205588285577
n14_mult0.4000_s1109,14,0.4,1109,0.7592075580433917,6,0.42857142857142855,65.02588574026419,64.95541465954376,0.9989162611178891,0.7006816804944568,0.6321205588285577
n14_mult0.4000_s1109,14,0.4,1109,0.7592075580433917,8,0.5714285714285714,77.95217379172139,77.39346020544353,0.9928326105725971,0.7006816804944568,0.6321205588285577
n14_mult0.4000_s1110,14,0.4,1110,0.9183948153571253,4,0.2857142857142857,56.53436484710251,55.457559036316766,0.9809530749359621,0.6542292470877764,0.6321205588285577
n14_mult0.4000_s1110,14,0.4,1110,0.9183948153571253,6,0.42857142857142855,71.84034302957458,71.09604515887342,0.9896395557243546,0.6542292470877764,0.6321205588285577
n14_mult0.4000_s1110,14,0.4,1110,0.9183948153571253,8,0.5714285714285714,84.62454049938556,84.62454049938555,0.9999999999999998,0.6542292470877764,0.6321205588285577
n14_mult0.4000_s1111,14,0.4,1111,0.8643835301093501,4,0.2857142857142857,52.72566637922428,52.43686853400371,0.9945226326179849,0.6694815224802255,0.6321205588285577
n14_mult0.4000_s1111,14,0.4,1111,0.8643835301093501,6,0.42857142857142855,66.5883080567985,66.58830805679848,0.9999999999999998,0.6694815224802255,0.6321205588285577
n14_mult0.4000_s1111,14,0.4,1111,0.8643835301093501,8,0.5714285714285714,79.2167540022852,79.2167540022852,1.0,0.6694815224802255,0.6321205588285577
n14_mult0.4000_s1112,14,0.4,1112,0.8813231898863871,4,0.2857142857142857,54.92852886998694,54.928528869986934,0.9999999999999999,0.6646433097945893,0.6321205588285577
n14_mult0.4000_s1112,14,0.4,1112,0.8813231898863871,6,0.42857142857142855,69.99225985612468,69.99225985612468,1.0,0.6646433097945893,0.6321205588285577
n14_mult0.4000_s1112,14,0.4,1112,0.8813231898863871,8,0.5714285714285714,81.56884600866084,81.56884600866086,1.0000000000000002,0.6646433097945893,0.6321205588285577
n14_mult0.4000_s1113,14,0.4,1113,0.8951769549095296,4,0.2857142857142857,54.161274276882054,54.161274276882054,1.0,0.660723778509895,0.6321205588285577
n14_mult0.4000_s1113,14,0.4,1113,0.8951769549095296,6,0.42857142857142855,68.95448832207201,68.95448832207201,1.0,0.660723778509895,0.6321205588285577
n14_mult0.4000_s1113,14,0.4,1113,0.8951769549095296,8,0.5714285714285714,80.74261260876132,80.74261260876132,1.0,0.660723778509895,0.6321205588285577
n14_mult0.4000_s1114,14,0.4,1114,0.8189848593583482,4,0.2857142857142857,55.424438580098546,55.42443858009855,1.0000000000000002,0.6827000670661489,0.6321205588285577
n14_mult0.4000_s1114,14,0.4,1114,0.8189848593583482,6,0.42857142857142855,68.48163065330529,68.48163065330529,1.0,0.6827000670661489,0.6321205588285577
n14_mult0.4000_s1114,14,0.4,1114,0.8189848593583482,8,0.5714285714285714,78.8704666745077,78.87046667450771,1.0000000000000002,0.6827000670661489,0.6321205588285577
n14_mult0.7000_s1115,14,0.7,1115,0.9518379150966583,4,0.2857142857142857,72.37685270217521,72.37685270217521,1.0,0.6450353691323814,0.6321205588285577
n14_mult0.7000_s1115,14,0.7,1115,0.9518379150966583,6,0.42857142857142855,89.58897412182598,89.58897412182598,1.0,0.6450353691323814,0.6321205588285577
n14_mult0.7000_s1115,14,0.7,1115,0.9518379150966583,8,0.5714285714285714,104.334195740833,104.33419574083298,0.9999999999999999,0.6450353691323814,0.6321205588285577
n14_mult0.7000_s1116,14,0.7,1116,0.8255905507219968,4,0.2857142857142857,78.60417572785995,78.56287772950071,0.9994746080856796,0.6807535898182616,0.6321205588285577
n14_mult0.7000_s1116,14,0.7,1116,0.8255905507219968,6,0.42857142857142855,95.13919297754069,95.13919297754067,0.9999999999999999,0.6807535898182616,0.6321205588285577
n14_mult0.7000_s1116,14,0.7,1116,0.8255905507219968,8,0.5714285714285714,110.30331512527401,110.30331512527397,0.9999999999999997,0.6807535898182616,0.6321205588285577
n14_mult0.7000_s1117,14,0.7,1117,0.9279172544826095,4,0.2857142857142857,63.14789466932722,63.147894669327215,0.9999999999999999,0.6515922356096542,0.6321205588285577
n14_mult0.7000_s1117,14,0.7,1117,0.9279172544826095,6,0.42857142857142855,75.26410921247296,75.26410921247296,1.0,0.6515922356096542,0.6321205588285577
