d,n,trial,lambda1,lambda2,lambda_min,lambda2_abs,bipartite_like,connected,bound,gap
3,8192,5,3.0000000000000036,2.8258999345864417,-2.827055317578475,2.827055317578475,False,True,2.8284271247461903,-0.0013718071677151222
3,8192,6,2.999999999999996,2.8281909501834033,-2.8254374838620926,2.8281909501834033,False,True,2.8284271247461903,-0.0002361745627870171
3,8192,7,3.0000000000000058,2.827334953547985,-2.8269815779363006,2.827334953547985,False,True,2.8284271247461903,-0.0010921711982052607
3,8192,8,3.0000000000000013,2.8250710207605128,-2.826450074619486,2.826450074619486,False,True,2.8284271247461903,-0.0019770501267042384
3,8192,9,2.999999999999995,2.8263239421972144,-2.8271631179969585,2.8271631179969585,False,True,2.8284271247461903,-0.001264006749231772
4,64,0,3.9999999999999996,3.405597805720209,-3.2508163387160383,3.405597805720209,False,True,3.4641016151377544,-0.058503809417545405
4,64,1,4.000000000000002,3.268608817166174,-3.26376101105987,3.268608817166174,False,True,3.4641016151377544,-0.1954927979715806
4,64,2,3.999999999999998,3.3877908585865755,-3.3030202662266106,3.3877908585865755,False,True,3.4641016151377544,-0.07631075655117892
4,64,3,3.999999999999998,3.28034616680802,-3.336952260733531,3.336952260733531,False,True,3.4641016151377544,-0.12714935440422348
4,64,4,4.0,3.3009294541231786,-3.3643452162946965,3.3643452162946965,False,True,3.4641016151377544,-0.09975639884305787
4,64,5,4.000000000000002,3.4013232776923106,-3.3969478336076473,3.4013232776923106,False,True,3.4641016151377544,-0.06277833744544381
4,64,6,3.9999999999999973,3.27829752000686,-3.3465690375610846,3.3465690375610846,False,True,3.4641016151377544,-0.1175325775766698
4,64,7,3.9999999999999964,3.2648239586516303,-3.382949037154511,3.382949037154511,False,True,3.4641016151377544,-0.08115257798324338
4,64,8,3.999999999999997,3.3128423908285165,-3.434508448636592,3.434508448636592,False,True,3.4641016151377544,-0.029593166501162393
4,64,9,3.9999999999999996,3.2803269353810296,-3.3076801201515935,3.3076801201515935,False,True,3.4641016151377544,-0.15642149498616087
4,64,10,4.0000000000000036,3.3259121519647588,-3.318890359579158,3.3259121519647588,False,True,3.4641016151377544,-0.13818946317299563
4,64,11,4.000000000000002,3.276150826112485,-3.4213912375656563,3.4213912375656563,False,True,3.4641016151377544,-0.04271037757209806
4,64,12,3.999999999999998,3.3621283041120273,-3.3670648538425847,3.3670648538425847,False,True,3.4641016151377544,-0.0970367612951697
4,64,13,4.0,3.223481401183579,-3.3439470352564986,3.3439470352564986,False,True,3.4641016151377544,-0.12015457988125577
4,64,14,3.9999999999999987,3.3693814445258243,-3.3361989903715514,3.3693814445258243,False,True,3.4641016151377544,-0.09472017061193005
4,64,15,4.0,3.4201903373498195,-3.2948794381665154,3.4201903373498195,False,True,3.4641016151377544,-0.04391127778793491
4,64,16,4.0,3.4305003610499347,-3.2715473551558008,3.4305003610499347,False,True,3.4641016151377544,-0.033601254087819665
4,64,17,3.999999999999999,3.4015984373200694,-3.365388923833244,3.4015984373200694,False,True,3.4641016151377544,-0.062503177817685
4,64,18,3.9999999999999996,3.29216875507965,-3.442691090172708,3.442691090172708,False,True,3.4641016151377544,-0.021410524965046474
4,64,19,4.000000000000003,3.2768268178898428,-3.4960899748475303,3.4960899748475303,False,True,3.4641016151377544,0.03198835970977587
4,64,20,4.0,3.210318211408975,-3.341121922202002,3.341121922202002,False,True,3.4641016151377544,-0.12297969293575228
4,64,21,3.9999999999999982,3.4129068265761924,-3.4891661762240975,3.4891661762240975,False,True,3.4641016151377544,0.02506456108634314
4,64,22,4.000000000000002,3.243514362505872,-3.3083329735302964,3.3083329735302964,False,True,3.4641016151377544,-0.15576864160745796
4,64,23,4.0,3.1953643155844587,-3.350064337961268,3.350064337961268,False,True,3.4641016151377544,-0.11403727717648637
4,64,24,4.000000000000001,3.2153543309657318,-3.494421158462725,3.494421158462725,False,True,3.4641016151377544,0.030319543324970777
4,64,25,3.9999999999999982,3.1834999057527784,-3.4703337814792885,3.4703337814792885,False,True,3.4641016151377544,0.006232166341534118
4,64,26,4.000000000000002,3.3725620511226255,-3.332799899743528,3.3725620511226255,False,True,3.4641016151377544,-0.09153956401512886
4,64,27,3.9999999999999973,3.3049434890574516,-3.458118810196464,3.458118810196464,False,True,3.4641016151377544,-0.005982804941290443
4,64,28,4.0,3.1544053377777796,-3.4275512992897563,3.4275512992897563,False,True,3.4641016151377544,-0.03655031584799806
4,64,29,3.9999999999999996,3.3210901273089193,-3.4038601002672197,3.4038601002672197,False,True,3.4641016151377544,-0.06024151487053464
4,64,30,4.0,3.341177096366641,-3.3687519417536684,3.3687519417536684,False,True,3.4641016151377544,-0.09534967338408595
4,64,31,3.999999999999999,3.301484381660257,-3.458648168603966,3.458648168603966,False,True,3.4641016151377544,-0.00545344653378832
4,64,32,4.0,3.3324067132958657,-3.520285744305628,3.520285744305628,False,True,3.4641016151377544,0.05618412916787374
4,64,33,3.999999999999999,3.3211005625709453,-3.3957821150575027,3.3957821150575027,False,True,3.4641016151377544,-0.06831950008025167
4,64,34,3.9999999999999973,3.2464739423727114,-3.350078310009417,3.350078310009417,False,True,3.4641016151377544,-0.11402330512833725
4,64,35,4.000000000000001,3.382703350671006,-3.3723169609215478,3.382703350671006,False,True,3.4641016151377544,-0.08139826446674858
4,64,36,4.000000000000002,3.3239401383793794,-3.327844989484923,3.327844989484923,False,True,3.4641016151377544,-0.13625662565283125
4,64,37,4.000000000000001,3.306648770716198,-3.409482330623484,3.409482330623484,False,True,3.4641016151377544,-0.05461928451427056
4,64,38,4.000000000000002,3.206184689811227,-3.4284212190498735,3.4284212190498735,False,True,3.4641016151377544,-0.03568039608788087
4,64,39,4.000000000000002,3.2772863404501553,-3.238499271755253,3.2772863404501553,False,True,3.4641016151377544,-0.18681527468759906
4,128,0,4.000000000000002,3.334389744893844,-3.3848675633475076,3.3848675633475076,False,True,3.4641016151377544,-0.07923405179024678
4,128,1,3.999999999999999,3.449741990870139,-3.4176932921489986,3.449741990870139,False,True,3.4641016151377544,-0.014359624267615168
4,128,2,4.0000000000000036,3.440764288551306,-3.4149118429607084,3.440764288551306,False,True,3.4641016151377544,-0.02333732658644827
4,128,3,3.999999999999998,3.348388607276184,-3.382515496689924,3.382515496689924,False,True,3.4641016151377544,-0.08158611844783037
4,128,4,3.9999999999999987,3.2832513838018036,-3.3191979645778176,3.3191979645778176,False,True,3.4641016151377544,-0.14490365055993681
4,128,5,4.000000000000002,3.442321042841368,-3.348565734107026,3.442321042841368,False,True,3.4641016151377544,-0.021780572296386413
4,128,6,4.0,3.4307577298357903,-3.382357355028883,3.4307577298357903,False,True,3.4641016151377544,-0.03334388530196408
4,128,7,3.9999999999999982,3.3811235189876094,-3.4334261827560293,3.4334261827560293,False,True,3.4641016151377544,-0.0306754323817251
4,128,8,4.000000000000002,3.3060626452914965,-3.3780561128536237,3.3780561128536237,False,True,3.4641016151377544,-0.08604550228413066
4,128,9,3.9999999999999973,3.3885557597673888,-3.447803116335434,3.447803116335434,False,True,3.4641016151377544,-0.01629849880232026
4,128,10,4.000000000000002,3.3716458439161126,-3.3635210336825523,3.3716458439161126,False,True,3.4641016151377544,-0.09245577122164184
4,128,11,3.9999999999999982,3.409637556812892,-3.399325644173407,3.409637556812892,False,True,3.4641016151377544,-0.05446405832486256
4,128,12,4.000000000000002,3.3113651345473967,-3.395649982618981,3.395649982618981,False,True,3.4641016151377544,-0.0684516325187734
4,128,13,4.0,3.379534901574243,-3.5348915851584377,3.5348915851584377,False,True,3.4641016151377544,0.07078997002068332
4,128,14,3.999999999999998,3.4498992712088055,-3.4536981268479994,3.4536981268479994,False,True,3.4641016151377544,-0.010403488289755014
4,128,15,4.0,3.3687868868109274,-3.3544016170047954,3.3687868868109274,False,True,3.4641016151377544,-0.09531472832682697
4,128,16,4.0,3.4105083731451034,-3.3232407232902954,3.4105083731451034,False,True,3.4641016151377544,-0.05359324199265103
4,128,17,4.0,3.384804177666707,-3.41055714588363,3.41055714588363,False,True,3.4641016151377544,-0.05354446925412448
4,128,18,4.0,3.4761385321909755,-3.397085159138146,3.4761385321909755,False,True,3.4641016151377544,0.012036917053221075
4,128,19,3.9999999999999987,3.3860960293728604,-3.472993048743372,3.472993048743372,False,True,3.4641016151377544,0.008891433605617394
4,128,20,4.000000000000002,3.3784361196726542,-3.4778735182686904,3.4778735182686904,False,True,3.4641016151377544,0.013771903130936014
4,128,21,3.999999999999999,3.3612169000749392,-3.39593518115771,3.39593518115771,False,True,3.4641016151377544,-0.06816643398004452
4,128,22,3.999999999999999,3.3834798576302103,-3.373406396930008,3.3834798576302103,False,True,3.4641016151377544,-0.08062175750754408
4,128,23,4.000000000000002,3.341398679788929,-3.3604981195879993,3.3604981195879993,False,True,3.4641016151377544,-0.10360349554975512
4,128,24,3.9999999999999996,3.3963249047573716,-3.4283083823569593,3.4283083823569593,False,True,3.4641016151377544,-0.03579323278079505
4,128,25,3.9999999999999996,3.3504692393621074,-3.3629746048532887,3.3629746048532887,False,True,3.4641016151377544,-0.10112701028446569
4,128,26,3.999999999999999,3.4068498470732145,-3.3446588966599826,3.4068498470732145,False,True,3.4641016151377544,-0.05725176806453991
4,128,27,4.000000000000002,3.3675723951251753,-3.4503747227515515,3.4503747227515515,False,True,3.4641016151377544,-0.013726892386202838
4,128,28,3.9999999999999982,3.4187626821250428,-3.319385757109434,3.4187626821250428,False,True,3.4641016151377544,-0.045338933012711635
4,128,29,3.9999999999999987,3.4524646551463376,-3.4056958535449717,3.4524646551463376,False,True,3.4641016151377544,-0.011636959991416784
4,128,30,3.9999999999999982,3.4310904595653327,-3.399580580163171,3.4310904595653327,False,True,3.4641016151377544,-0.033011155572421735
4,128,31,4.0,3.3228984813764453,-3.4489300534864062,3.4489300534864062,False,True,3.4641016151377544,-0.015171561651348142
4,128,32,4.000000000000003,3.3001896503341217,-3.388464131813897,3.388464131813897,False,True,3.4641016151377544,-0.07563748332385734
4,128,33,3.9999999999999996,3.3397132376195446,-3.418450622007725,3.418450622007725,False,True,3.4641016151377544,-0.045650993130029516
4,128,34,3.9999999999999982,3.351118155012715,-3.3639203342203956,3.3639203342203956,False,True,3.4641016151377544,-0.10018128091735878
4,128,35,4.000000000000001,3.41695773139699,-3.3619013633732227,3.41695773139699,False,True,3.4641016151377544,-0.04714388374076428
4,128,36,4.0,3.378313440693704,-3.4636921224040838,3.4636921224040838,False,True,3.4641016151377544,-0.00040949273367063554
4,128,37,3.9999999999999996,3.3898526248041976,-3.456269180249827,3.456269180249827,False,True,3.4641016151377544,-0.007832434887927509
4,128,38,3.999999999999999,3.449360360243404,-3.406594448055781,3.449360360243404,False,True,3.4641016151377544,-0.014741254894350408
4,128,39,3.999999999999998,3.352257301608701,-3.4098734842950806,3.4098734842950806,False,True,3.4641016151377544,-0.05422813084267375
4,256,0,4.0000000000000036,3.3978491121404457,-3.398534259422364,3.398534259422364,False,True,3.4641016151377544,-0.06556735571539019
4,256,1,4.0000000000000036,3.3822646103726117,-3.4057745374738273,3.4057745374738273,False,True,3.4641016151377544,-0.058327077663927085
4,256,2,4.000000000000002,3.4013871455026075,-3.4268064436882404,3.4268064436882404,False,True,3.4641016151377544,-0.037295171449514
4,256,3,3.9999999999999982,3.4028446324228465,-3.3918800594683907,3.4028446324228465,False,True,3.4641016151377544,-0.06125698271490787
4,256,4,4.0000000000000036,3.4293103551222326,-3.4197137118370167,3.4293103551222326,False,True,3.4641016151377544,-0.0347912600155218
4,256,5,3.9999999999999956,3.365466072706345,-3.447108427810028,3.447108427810028,False,True,3.4641016151377544,-0.016993187327726478
4,256,6,4.0,3.347139508146338,-3.442167206209081,3.442167206209081,False,True,3.4641016151377544,-0.021934408928673488
4,256,7,3.999999999999996,3.4642782824805476,-3.4462756010307936,3.4642782824805476,False,True,3.4641016151377544,0.00017666734279320195
4,256,8,3.9999999999999973,3.4091153448641713,-3.429769193016317,3.429769193016317,False,True,3.4641016151377544,-0.03433242212143739
4,256,9,3.9999999999999956,3.453050476364228,-3.4048002360631107,3.453050476364228,False,True,3.4641016151377544,-0.011051138773526592
4,256,10,4.0000000000000036,3.3659811817413154,-3.4243246134419447,3.4243246134419447,False,True,3.4641016151377544,-0.039777001695809666
4,256,11,3.999999999999997,3.426246670860484,-3.442966295560288,3.442966295560288,False,True,3.4641016151377544,-0.021135319577466394
4,256,12,4.000000000000005,3.413692377767281,-3.4376259559141853,3.4376259559141853,False,True,3.4641016151377544,-0.026475659223569092
4,256,13,4.0000000000000036,3.4319676230101632,-3.3893793683970768,3.4319676230101632,False,True,3.4641016151377544,-0.03213399212759116
4,256,14,3.9999999999999982,3.429277185183317,-3.4083817949333657,3.429277185183317,False,True,3.4641016151377544,-0.03482442995443735
4,256,15,3.999999999999997,3.40947147913305,-3.438097962838337,3.438097962838337,False,True,3.4641016151377544,-0.026003652299417368
4,256,16,4.000000000000002,3.385302456021618,-3.420082853885576,3.420082853885576,False,True,3.4641016151377544,-0.04401876125217852
4,256,17,4.0,3.4254858610157917,-3.4551806711004924,3.4551806711004924,False,True,3.4641016151377544,-0.008920944037261958
4,256,18,3.999999999999998,3.4135850123242215,-3.418010493887021,3.418010493887021,False,True,3.4641016151377544,-0.04609112125073356
4,256,19,4.000000000000003,3.4549358249652555,-3.444963968022261,3.4549358249652555,False,True,3.4641016151377544,-0.009165790172498856
4,256,20,3.999999999999999,3.41129899362832,-3.442006147094484,3.442006147094484,False,True,3.4641016151377544,-0.02209546804327056
4,256,21,3.999999999999998,3.3991280578953806,-3.405665290197653,3.405665290197653,False,True,3.4641016151377544,-0.058436324940101425
4,256,22,4.0,3.3980260571293823,-3.4175785270515227,3.4175785270515227,False,True,3.4641016151377544,-0.046523088086231734
4,256,23,3.999999999999997,3.393621441440911,-3.4519207803144516,3.4519207803144516,False,True,3.4641016151377544,-0.012180834823302789
4,256,24,3.999999999999996,3.4287274390727287,-3.42804252798367,3.4287274390727287,False,True,3.4641016151377544,-0.035374176065025686
4,256,25,4.000000000000002,3.4232385725621532,-3.4059885400254633,3.4232385725621532,False,True,3.4641016151377544,-0.04086304257560114
4,256,26,4.0,3.3842587924783603,-3.4148414792216646,3.4148414792216646,False,True,3.4641016151377544,-0.0492601359160898
4,256,27,4.000000000000002,3.393425238037352,-3.440347029027669,3.440347029027669,False,True,3.4641016151377544,-0.023754586110085185
4,256,28,4.000000000000002,3.420570686787015,-3.4230213475971274,3.4230213475971274,False,True,3.4641016151377544,-0.04108026754062699
4,256,29,4.000000000000002,3.429097978277209,-3.4009224605769997,3.429097978277209,False,True,3.4641016151377544,-0.035003636860545306
4,256,30,3.999999999999997,3.444213948897387,-3.4447147890356207,3.4447147890356207,False,True,3.4641016151377544,-0.019386826102133714
4,256,31,3.9999999999999987,3.39813490840615,-3.462623402915294,3.462623402915294,False,True,3.4641016151377544,-0.0014782122224605843
4,256,32,3.9999999999999996,3.3769632704945276,-3.421782119558966,3.421782119558966,False,True,3.4641016151377544,-0.042319495578788224
4,256,33,3.999999999999999,3.406756444544733,-3.4706143827373936,3.4706143827373936,False,True,3.4641016151377544,0.0065127675996392576
4,256,34,3.9999999999999996,3.347842206570623,-3.4380814572762417,3.4380814572762417,False,True,3.4641016151377544,-0.026020157861512683
4,256,35,4.000000000000002,3.4660162749509666,-3.425298032397735,3.4660162749509666,False,True,3.4641016151377544,0.0019146598132122605
4,256,36,3.9999999999999982,3.3785467502790647,-3.420422891691742,3.420422891691742,False,True,3.4641016151377544,-0.04367872344601231
4,256,37,4.000000000000001,3.3879120331229307,-3.4331798876487083,3.4331798876487083,False,True,3.4641016151377544,-0.03092172748904609
4,256,38,3.9999999999999973,3.400961981898225,-3.423580996485246,3.423580996485246,False,True,3.4641016151377544,-0.04052061865250822
4,256,39,3.999999999999999,3.382366551706959,-3.4035429534307986,3.4035429534307986,False,True,3.4641016151377544,-0.060558661706955785
4,512,0,4.000000000000004,3.4527001895949585,-3.429551862374521,3.4527001895949585,False,True,3.4641016151377544,-0.011401425542795884
4,512,1,3.999999999999995,3.4462780963897717,-3.473162194614506,3.473162194614506,False,True,3.4641016151377544,0.009060579476751762
4,512,2,3.9999999999999942,3.4028876152674696,-3.455316992795743,3.455316992795743,False,True,3.4641016151377544,-0.008784622342011605
4,512,3,3.9999999999999947,3.457168079280782,-3.43887813722979,3.457168079280782,False,True,3.4641016151377544,-0.006933535856972206
4,512,4,4.0000000000000036,3.413356270952961,-3.436700309899597,3.436700309899597,False,True,3.4641016151377544,-0.027401305238157203
4,512,5,4.000000000000007,3.4388652615681203,-3.4317013925445354,3.4388652615681203,False,True,3.4641016151377544,-0.02523635356963405
4,512,6,3.9999999999999996,3.467261406023481,-3.4570718204731827,3.467261406023481,False,True,3.4641016151377544,0.003159790885726821
4,512,7,3.999999999999998,3.427058555378951,-3.435287515928882,3.435287515928882,False,True,3.4641016151377544,-0.028814099208872346
4,512,8,3.9999999999999916,3.420446398696448,-3.441919900178777,3.441919900178777,False,True,3.4641016151377544,-0.022181714958977583
4,512,9,3.9999999999999982,3.454642868514707,-3.4219330249972635,3.454642868514707,False,True,3.4641016151377544,-0.009458746623047354
4,512,10,3.9999999999999982,3.455844394942727,-3.4507654793482163,3.455844394942727,False,True,3.4641016151377544,-0.008257220195027504
4,512,11,3.999999999999999,3.444821104956242,-3.42065768046351,3.444821104956242,False,True,3.4641016151377544,-0.019280510181512334
4,512,12,4.000000000000001,3.4557919140752427,-3.4052849087806014,3.4557919140752427,False,True,3.4641016151377544,-0.00830970106251172
4,512,13,3.9999999999999982,3.4277438195169085,-3.422808448344633,3.4277438195169085,False,True,3.4641016151377544,-0.036357795620845845
4,512,14,4.000000000000002,3.4120602899706665,-3.457510256711751,3.457510256711751,False,True,3.4641016151377544,-0.006591358426003335
4,512,15,4.0,3.436565363047488,-3.414204281662228,3.436565363047488,False,True,3.4641016151377544,-0.027536252090266444
4,512,16,3.999999999999998,3.4215989760350434,-3.446484122592377,3.446484122592377,False,True,3.4641016151377544,-0.017617492545377367
4,512,17,4.000000000000002,3.439526186899048,-3.4371243981945656,3.439526186899048,False,True,3.4641016151377544,-0.024575428238706287
4,512,18,4.000000000000003,3.4322344358367065,-3.446989046386349,3.446989046386349,False,True,3.4641016151377544,-0.017112568751405544
4,512,19,3.9999999999999996,3.4460534867513006,-3.4163867159946197,3.4460534867513006,False,True,3.4641016151377544,-0.018048128386453755
4,512,20,4.000000000000003,3.445247946931864,-3.4195955839078986,3.445247946931864,False,True,3.4641016151377544,-0.018853668205890184
4,512,21,4.000000000000001,3.429700515818686,-3.4497081855661227,3.4497081855661227,False,True,3.4641016151377544,-0.0143934295716317
4,512,22,3.9999999999999982,3.4170309491295408,-3.4326629285810144,3.4326629285810144,False,True,3.4641016151377544,-0.03143868655673998
4,512,23,4.0,3.4054887212429663,-3.460296984344366,3.460296984344366,False,True,3.4641016151377544,-0.0038046307933883305
4,512,24,4.000000000000001,3.3909618091990903,-3.4398861968100145,3.4398861968100145,False,True,3.4641016151377544,-0.02421541832773988
4,512,25,4.0000000000000036,3.460440966622802,-3.4586985742277423,3.460440966622802,False,True,3.4641016151377544,-0.0036606485149524026
4,512,26,3.999999999999999,3.4470617510744854,-3.4604691280960864,3.4604691280960864,False,True,3.4641016151377544,-0.0036324870416679644
4,512,27,4.000000000000002,3.4381746371905844,-3.4382504994132836,3.4382504994132836,False,True,3.4641016151377544,-0.02585111572447074
4,512,28,3.999999999999998,3.4090978106571126,-3.4310025696335194,3.4310025696335194,False,True,3.4641016151377544,-0.033099045504235036
4,512,29,3.999999999999999,3.4355178809041718,-3.44241601321531,3.44241601321531,False,True,3.4641016151377544,-0.02168560192244451
4,512,30,4.000000000000003,3.432824020801261,-3.4373905064633927,3.4373905064633927,False,True,3.4641016151377544,-0.02671110867436166
4,512,31,4.000000000000002,3.42207321489354,-3.4624564379022793,3.4624564379022793,False,True,3.4641016151377544,-0.0016451772354750815
4,512,32,4.000000000000005,3.4434777400756817,-3.4373056419123036,3.4434777400756817,False,True,3.4641016151377544,-0.02062387506207264
4,512,33,4.0,3.468231876938487,-3.449653395577935,3.468231876938487,False,True,3.4641016151377544,0.004130261800732615
4,512,34,4.0000000000000036,3.4464706325202736,-3.4300003471476717,3.4464706325202736,False,True,3.4641016151377544,-0.01763098261748075
4,512,35,4.000000000000007,3.4444465388460306,-3.4276489625405473,3.4444465388460306,False,True,3.4641016151377544,-0.019655076291723805
4,512,36,3.9999999999999987,3.4644520802977565,-3.4231337120728464,3.4644520802977565,False,True,3.4641016151377544,0.00035046516000214467
4,512,37,3.9999999999999964,3.412651958552069,-3.4485517117024527,3.4485517117024527,False,True,3.4641016151377544,-0.015549903435301715
4,512,38,4.000000000000006,3.443576726845794,-3.440192353226973,3.443576726845794,False,True,3.4641016151377544,-0.02052488829196042
4,512,39,4.000000000000002,3.437861494014425,-3.4522702645455476,3.4522702645455476,False,True,3.4641016151377544,-0.011831350592206746
4,1024,0,4.000000000000003,3.4371325484109367,-3.453986543341156,3.453986543341156,False,True,3.4641016151377544,-0.010115071796598318
4,1024,1,3.9999999999999973,3.4369931954118944,-3.4619052486539488,3.4619052486539488,False,True,3.4641016151377544,-0.002196366483805612
4,1024,2,3.9999999999999947,3.4352494912214877,-3.4417555229997565,3.4417555229997565,False,True,3.4641016151377544,-0.022346092137997875
4,1024,3,3.999999999999997,3.436852460415456,-3.442838366456258,3.442838366456258,False,True,3.4641016151377544,-0.021263248681496538
4,1024,4,3.9999999999999973,3.4554370854515355,-3.4637469992273786,3.4637469992273786,False,True,3.4641016151377544,-0.00035461591037577733
4,1024,5,3.999999999999999,3.4403437147948925,-3.4654908866270095,3.4654908866270095,False,True,3.4641016151377544,0.0013892714892551616
4,1024,6,3.9999999999999996,3.4724009523812827,-3.463646930956609,3.4724009523812827,False,True,3.4641016151377544,0.00829933724352827
4,1024,7,3.9999999999999982,3.438071501139708,-3.450655219398814,3.450655219398814,False,True,3.4641016151377544,-0.013446395738940353
4,1024,8,4.0,3.456273780396896,-3.4420974444576475,3.456273780396896,False,True,3.4641016151377544,-0.007827834740858464
4,1024,9,3.999999999999997,3.465626365174819,-3.446983865591067,3.465626365174819,False,True,3.4641016151377544,0.0015247500370647593
4,1024,10,3.9999999999999947,3.4376738457396736,-3.453595853830137,3.453595853830137,False,True,3.4641016151377544,-0.0105057613076176
4,1024,11,3.9999999999999973,3.466852995997703,-3.4618564975241743,3.466852995997703,False,True,3.4641016151377544,0.0027513808599484157
4,1024,12,4.000000000000002,3.4563949391847464,-3.444007932720949,3.4563949391847464,False,True,3.4641016151377544,-0.007706675953008002
4,1024,13,4.0000000000000036,3.43690532340415,-3.457358015630886,3.457358015630886,False,True,3.4641016151377544,-0.006743599506868314
4,1024,14,4.000000000000003,3.446319807697957,-3.445333793506993,3.446319807697957,False,True,3.4641016151377544,-0.017781807439797515
4,1024,15,3.9999999999999933,3.4380259856705626,-3.4466269261552682,3.4466269261552682,False,True,3.4641016151377544,-0.017474688982486164
4,1024,16,3.999999999999997,3.448465199407757,-3.4434010002111295,3.448465199407757,False,True,3.4641016151377544,-0.0156364157299973
4,1024,17,4.000000000000002,3.456575839698507,-3.4593721268989808,3.4593721268989808,False,True,3.4641016151377544,-0.004729488238773616
4,1024,18,4.000000000000007,3.4500357319929083,-3.4590419006510587,3.4590419006510587,False,True,3.4641016151377544,-0.005059714486695732
4,1024,19,3.9999999999999987,3.447328016009055,-3.436220250164853,3.447328016009055,False,True,3.4641016151377544,-0.016773599128699246
4,2048,0,3.9999999999999982,3.4508404265008377,-3.4587838494674172,3.4587838494674172,False,True,3.4641016151377544,-0.005317765670337149
4,2048,1,4.000000000000002,3.4569404111614173,-3.45481457540806,3.4569404111614173,False,True,3.4641016151377544,-0.007161203976337127
4,2048,2,3.999999999999999,3.4547124354347214,-3.4706106195392104,3.4706106195392104,False,True,3.4641016151377544,0.0065090044014559645
4,2048,3,3.9999999999999973,3.455957053704746,-3.4555857387492006,3.455957053704746,False,True,3.4641016151377544,-0.008144561433008235
4,2048,4,4.000000000000004,3.451058519874225,-3.4544788714773715,3.4544788714773715,False,True,3.4641016151377544,-0.009622743660382849
4,2048,5,4.000000000000001,3.4467235249705714,-3.459677673120323,3.459677673120323,False,True,3.4641016151377544,-0.004423942017431237
4,2048,6,4.0000000000000036,3.4584183693519757,-3.458742133952841,3.458742133952841,False,True,3.4641016151377544,-0.005359481184913584
4,2048,7,3.9999999999999996,3.4496789303475053,-3.4622939024267643,3.4622939024267643,False,True,3.4641016151377544,-0.001807712710990117
4,2048,8,4.000000000000004,3.4515159995137803,-3.456708039963031,3.456708039963031,False,True,3.4641016151377544,-0.007393575174723388
4,2048,9,4.000000000000005,3.469237083409043,-3.4568970885366794,3.469237083409043,False,True,3.4641016151377544,0.005135468271288524
4,2048,10,4.000000000000003,3.465192293982355,-3.4549425758643264,3.465192293982355,False,True,3.4641016151377544,0.0010906788446005677
4,2048,11,3.999999999999998,3.457982345654265,-3.4651202680203186,3.4651202680203186,False,True,3.4641016151377544,0.0010186528825641972
4,2048,12,3.999999999999996,3.455933800961008,-3.455733234191663,3.455933800961008,False,True,3.4641016151377544,-0.00816781417674628
4,2048,13,4.0000000000000036,3.4573301405083345,-3.45756913784863,3.45756913784863,False,True,3.4641016151377544,-0.0065324772891242056
4,2048,14,3.999999999999992,3.4585267772612425,-3.4677092009595296,3.4677092009595296,False,True,3.4641016151377544,0.0036075858217752277
4,2048,15,3.9999999999999996,3.4667354633412226,-3.4428184571685967,3.4667354633412226,False,True,3.4641016151377544,0.0026338482034682364
4,2048,16,4.000000000000002,3.4542894794417562,-3.4650467740739033,3.4650467740739033,False,True,3.4641016151377544,0.0009451589361488821
4,2048,17,4.000000000000005,3.454570833631026,-3.448384781417,3.454570833631026,False,True,3.4641016151377544,-0.00953078150672848
4,2048,18,3.9999999999999987,3.456524777917698,-3.4473622602873393,3.456524777917698,False,True,3.4641016151377544,-0.007576837220056198
4,2048,19,4.000000000000003,3.453873308895895,-3.443633907778302,3.453873308895895,False,True,3.4641016151377544,-0.010228306241859553
4,4096,0,4.000000000000008,3.4568769705392746,-3.455806783537521,3.4568769705392746,False,True,3.4641016151377544,-0.0072246445984798235
4,4096,1,4.0,3.4587293396901395,-3.4665758113926066,3.4665758113926066,False,True,3.4641016151377544,0.0024741962548522345
4,4096,2,4.000000000000001,3.4559560647445524,-3.4610300584674802,3.4610300584674802,False,True,3.4641016151377544,-0.003071556670274145
4,4096,3,3.9999999999999947,3.4591202911510868,-3.4590997975832902,3.4591202911510868,False,True,3.4641016151377544,-0.0049813239866676184
4,4096,4,3.999999999999994,3.4572394545609133,-3.460962365415556,3.460962365415556,False,True,3.4641016151377544,-0.0031392497221984783
4,4096,5,3.999999999999997,3.459218363022446,-3.4608541800444423,3.4608541800444423,False,True,3.4641016151377544,-0.0032474350933120455
4,4096,6,4.000000000000001,3.455503442036421,-3.4591452415507726,3.4591452415507726,False,True,3.4641016151377544,-0.004956373586981755
4,4096,7,4.000000000000001,3.4623506638437167,-3.462818690533676,3.462818690533676,False,True,3.4641016151377544,-0.001282924604078417
4,4096,8,4.0000000000000036,3.4636159997554326,-3.4592478070035186,3.4636159997554326,False,True,3.4641016151377544,-0.00048561538232183565
4,4096,9,4.000000000000003,3.455416552208359,-3.4535586580681437,3.455416552208359,False,True,3.4641016151377544,-0.008685062929395304
4,8192,0,4.000000000000003,3.4598571774058353,-3.4598007811319316,3.4598571774058353,False,True,3.4641016151377544,-0.004244437731919071
4,8192,1,3.999999999999995,3.46449047015624,-3.458472311722372,3.46449047015624,False,True,3.4641016151377544,0.00038885501848540116
4,8192,2,4.000000000000005,3.4610625160162467,-3.459238582864109,3.4610625160162467,False,True,3.4641016151377544,-0.0030390991215076824
