T,L,metropolis_tau_sweeps,wolff_tau_steps,metropolis_wall_seconds,wolff_wall_seconds,metropolis_seconds_per_independent_sample,wolff_seconds_per_independent_sample,mean_wolff_cluster_size
1.8691853142130221,32,1.4346391151040752,0.5,0.5202879890000531,8.604101541000091,0.00049761700009221,0.0028680338470000303,910.8843333333333
2.0025186475463554,32,2.2407855840814825,0.5,0.5634105649999128,8.373208678999845,0.0008416548479806717,0.002791069559666615,852.849
2.1358519808796887,32,4.78002164592739,0.5,0.5913497120000102,7.547304472000178,0.0018844429491153179,0.0025157681573333927,735.388
2.269185314213022,32,228.43596176552236,0.5,0.6356673199998113,5.024919589000092,0.09680618373804598,0.001674973196333364,489.9193333333333
2.4025186475463554,32,70.69318232539703,1.0704804412729183,0.5882031879998522,1.5213443129998723,0.027721303475768892,0.0010857128876720988,131.782
2.5358519808796887,32,25.165296030118636,2.3852759113465787,0.6042210500002057,0.6762221129999944,0.01013693439392286,0.0010753175445725137,49.39
2.669185314213022,32,8.192726407066118,7.511762521858898,0.6468400180001481,0.4250323930000377,0.0035329221977446245,0.002128494933542457,25.915333333333333
